epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8526408672332764,0.592583954334259,0.907504141330719,0.3480719327926636
1,0.9264355897903442,0.2727084457874298,0.9193901419639587,0.28760045766830444
2,0.9420582056045532,0.21048589050769806,0.9248626828193665,0.26358547806739807
3,0.9516159892082214,0.17649361491203308,0.9290295243263245,0.25110703706741333
4,0.958947479724884,0.15254195034503937,0.9312569499015808,0.24251751601696014
5,0.9633233547210693,0.13619084656238556,0.9353854060173035,0.23392437398433685
6,0.9672002196311951,0.12285865098237991,0.9358846545219421,0.23369449377059937
7,0.9700406789779663,0.11273746192455292,0.9360190629959106,0.22997213900089264
8,0.9720751047134399,0.10410870611667633,0.93626868724823,0.23226523399353027
9,0.9748771786689758,0.09672433137893677,0.9372671842575073,0.23058493435382843
