epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5090588331222534,1.8537896871566772,0.5630784630775452,1.6263008117675781
1,0.5857899785041809,1.5243545770645142,0.5831061005592346,1.5657871961593628
2,0.6073046326637268,1.4376593828201294,0.5908445119857788,1.5531855821609497
3,0.6189544200897217,1.3910818099975586,0.5851799249649048,1.544014811515808
4,0.6274374127388,1.3553969860076904,0.58827143907547,1.5512301921844482
5,0.6327345371246338,1.3288317918777466,0.5947232842445374,1.541292428970337
6,0.6392407417297363,1.306061863899231,0.5973155498504639,1.5310486555099487
7,0.6435398459434509,1.2887622117996216,0.5945312976837158,1.5425173044204712
8,0.6477621793746948,1.2744406461715698,0.6001190543174744,1.5372923612594604
9,0.6501612067222595,1.260883092880249,0.5969891548156738,1.5597801208496094
