epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7444534301757812,0.8471336364746094,0.8055033087730408,0.6120831370353699
1,0.8011285066604614,0.5715007185935974,0.7966511845588684,0.5612703561782837
2,0.8131621479988098,0.514315664768219,0.8267598748207092,0.49012988805770874
3,0.8233916759490967,0.48341748118400574,0.8308498859405518,0.4756610095500946
4,0.8312029838562012,0.4648832082748413,0.8342678546905518,0.45125389099121094
5,0.8363465666770935,0.45062702894210815,0.8356503844261169,0.4497608244419098
6,0.8409335017204285,0.4383580982685089,0.83399897813797,0.4365386962890625
7,0.8448679447174072,0.4289044439792633,0.8253197073936462,0.4506511092185974
8,0.8483993411064148,0.42179396748542786,0.8334037661552429,0.45051109790802
9,0.8509519696235657,0.4156259596347809,0.8587311506271362,0.4169928729534149
