epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7391371130943298,0.8829936981201172,0.806617021560669,0.5325101017951965
1,0.8377283811569214,0.46864670515060425,0.8890702128410339,0.32403939962387085
2,0.8704130053520203,0.3820458650588989,0.8735358715057373,0.36076515913009644
3,0.8862083554267883,0.32871827483177185,0.9092323184013367,0.2814834713935852
4,0.89805006980896,0.29539984464645386,0.945197582244873,0.23062333464622498
5,0.9084331393241882,0.26893001794815063,0.9512078166007996,0.18577143549919128
6,0.9116190671920776,0.2643541693687439,0.9197741746902466,0.23571635782718658
7,0.9250729084014893,0.22091498970985413,0.8869772553443909,0.3054865896701813
8,0.9280285835266113,0.21069970726966858,0.9211375117301941,0.24373812973499298
9,0.9328842163085938,0.19584143161773682,0.9576212763786316,0.15323634445667267
