epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6692960262298584,1.0789328813552856,0.7710933685302734,0.6859577894210815
1,0.8247543573379517,0.5048581957817078,0.8512423634529114,0.43908438086509705
2,0.8854790329933167,0.33814528584480286,0.8943315744400024,0.3218313753604889
3,0.9110432863235474,0.2601355314254761,0.90660160779953,0.29971837997436523
4,0.9236910939216614,0.22368307411670685,0.8959061503410339,0.3157159090042114
5,0.9301205277442932,0.20156128704547882,0.9227312803268433,0.24622757732868195
6,0.9352833032608032,0.18755479156970978,0.9174699783325195,0.2658935785293579
7,0.9370297789573669,0.18028832972049713,0.9124390482902527,0.2918800115585327
8,0.9406187534332275,0.17165520787239075,0.9176427721977234,0.2825615406036377
9,0.9419814348220825,0.1650032252073288,0.9268212914466858,0.24612212181091309
