epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5014586448669434,1.793321967124939,0.5893851518630981,1.4232473373413086
1,0.5817403793334961,1.4505304098129272,0.6145012974739075,1.3316235542297363
2,0.6092046499252319,1.3482345342636108,0.6297668814659119,1.2640676498413086
3,0.6239252090454102,1.2914572954177856,0.6392910480499268,1.2443475723266602
4,0.6330224275588989,1.2533944845199585,0.6437267065048218,1.2181339263916016
5,0.6446338295936584,1.2199428081512451,0.651042640209198,1.202469825744629
6,0.6506986021995544,1.1937745809555054,0.6558431386947632,1.1930873394012451
7,0.6563219428062439,1.1743217706680298,0.6531549096107483,1.1768146753311157
8,0.6613887548446655,1.155119776725769,0.6543838381767273,1.1739182472229004
9,0.6647090315818787,1.1400796175003052,0.6655017733573914,1.16568922996521
