epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5179256796836853,1.659001111984253,0.595376193523407,1.3646504878997803
1,0.6170735359191895,1.2795268297195435,0.6226429343223572,1.2672889232635498
2,0.6506218314170837,1.1560029983520508,0.6397902965545654,1.1977766752243042
3,0.6710808873176575,1.0723941326141357,0.6547678709030151,1.1469881534576416
4,0.6903884410858154,1.009687066078186,0.6551327109336853,1.1569452285766602
5,0.7024028897285461,0.9659892916679382,0.6763124465942383,1.12384033203125
6,0.7162213921546936,0.9284300208091736,0.6909827589988708,1.0831011533737183
7,0.725280225276947,0.8988211750984192,0.6824570894241333,1.0920852422714233
8,0.7341470718383789,0.873046338558197,0.6934598088264465,1.0892051458358765
9,0.7397320866584778,0.851738691329956,0.6976074576377869,1.1130599975585938
