epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.47503072023391724,1.8965376615524292,0.5635393261909485,1.5033432245254517
1,0.5615307688713074,1.5254930257797241,0.5950497388839722,1.3765925168991089
2,0.5869990587234497,1.4246858358383179,0.6065517067909241,1.3248639106750488
3,0.5991670489311218,1.3700073957443237,0.6240639090538025,1.2763959169387817
4,0.6147320866584778,1.3124760389328003,0.629325270652771,1.2605609893798828
5,0.6232726573944092,1.2807987928390503,0.6344713568687439,1.216068983078003
6,0.6290879845619202,1.256722331047058,0.6416913270950317,1.1978602409362793
7,0.6366689801216125,1.2271348237991333,0.6436306834220886,1.1903454065322876
8,0.6415054798126221,1.2111774682998657,0.6448020339012146,1.1746039390563965
9,0.6455550193786621,1.1951379776000977,0.6503130197525024,1.1698119640350342
