epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.9075886607170105,0.31834176182746887,0.9509197473526001,0.15245631337165833
1,0.9740327000617981,0.07916972786188126,0.9738661050796509,0.08662460744380951
2,0.984319806098938,0.048972878605127335,0.9723683595657349,0.08724270015954971
3,0.987409770488739,0.03683846816420555,0.9804908037185669,0.06884660571813583
4,0.9901159405708313,0.02923843264579773,0.9813165068626404,0.07076019048690796
5,0.9917856454849243,0.024812566116452217,0.9800875782966614,0.08594319224357605
6,0.9928028583526611,0.023328980430960655,0.9814124703407288,0.08062796294689178
7,0.9938392639160156,0.0202094167470932,0.9834287166595459,0.07934287935495377
8,0.9935513734817505,0.02021092176437378,0.9847344160079956,0.07766982913017273
9,0.9944342374801636,0.018295742571353912,0.9821614027023315,0.09683606773614883
