epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5404191613197327,1.6478244066238403,0.6267905831336975,1.2765430212020874
1,0.642349898815155,1.235238790512085,0.6654249429702759,1.1067354679107666
2,0.6797366738319397,1.0811158418655396,0.6869311332702637,1.0458253622055054
3,0.702882707118988,0.990166425704956,0.7010445594787598,0.9815328121185303
4,0.7184669375419617,0.9271544814109802,0.6928645372390747,0.9704625606536865
5,0.7297136783599854,0.882429301738739,0.728234589099884,0.8908403515815735
6,0.7432634830474854,0.8365253210067749,0.7182687520980835,0.8952648043632507
7,0.7516697645187378,0.8038235306739807,0.7357233166694641,0.8511739373207092
8,0.759749710559845,0.7725024223327637,0.7465724349021912,0.8280954957008362
9,0.7653731107711792,0.7518253922462463,0.7510464787483215,0.7989258766174316
