epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.873637318611145,0.46419626474380493,0.9376512169837952,0.20761969685554504
1,0.9598879218101501,0.13795091211795807,0.9582933187484741,0.13862647116184235
2,0.9753761887550354,0.08224165439605713,0.9640347361564636,0.11798380315303802
3,0.9820743203163147,0.05772913992404938,0.9645915627479553,0.1187051385641098
4,0.9870259761810303,0.04276591166853905,0.9696033000946045,0.10417940467596054
5,0.9896361231803894,0.03342948853969574,0.964284360408783,0.11816445738077164
6,0.9911330938339233,0.0275710579007864,0.9688352346420288,0.1134108379483223
7,0.9931291341781616,0.02148384228348732,0.9729060530662537,0.1023760735988617
8,0.9938968420028687,0.018594304099678993,0.9720419645309448,0.1087641566991806
9,0.9953554272651672,0.014739159494638443,0.9699681401252747,0.1285138726234436
