epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5164287090301514,1.7208644151687622,0.6114866137504578,1.3146082162857056
1,0.6186665296554565,1.3110628128051758,0.6454548835754395,1.1787352561950684
2,0.6499500870704651,1.186832070350647,0.6660202145576477,1.106175422668457
3,0.6701788902282715,1.1024523973464966,0.679749608039856,1.057928204536438
4,0.6891409754753113,1.0353301763534546,0.6895425915718079,1.0108506679534912
5,0.6987563371658325,0.9862872958183289,0.6977034211158752,0.9838912487030029
6,0.7088707089424133,0.9470160603523254,0.7035600543022156,0.9566527605056763
7,0.718754768371582,0.9131965041160583,0.7097622752189636,0.9285398721694946
8,0.722497284412384,0.8889716267585754,0.723587691783905,0.8998587727546692
9,0.7316904664039612,0.8643406629562378,0.7273128628730774,0.8890381455421448
10,0.7381966710090637,0.8335586190223694,0.7285417914390564,0.8925600647926331
11,0.7450099587440491,0.8176631927490234,0.7269672155380249,0.8907002210617065
12,0.7495585680007935,0.8009185194969177,0.7399861812591553,0.8726094961166382
13,0.75516277551651,0.7803103923797607,0.7427128553390503,0.8544191718101501
14,0.759864866733551,0.7615447640419006,0.7441145777702332,0.8485118746757507
15,0.7634538412094116,0.751228928565979,0.7544836401939392,0.8323603272438049
16,0.7676377892494202,0.7324876189231873,0.7507008910179138,0.8342150449752808
17,0.7743934988975525,0.7157014608383179,0.756787896156311,0.8165778517723083
18,0.7775986194610596,0.7036895155906677,0.7643342614173889,0.800112247467041
19,0.7846998572349548,0.6859735250473022,0.7111639976501465,0.8995813727378845
20,0.7861008644104004,0.6784553527832031,0.7642766833305359,0.8039027452468872
21,0.7878282070159912,0.6672330498695374,0.7405238151550293,0.8564388751983643
22,0.790399968624115,0.6543777585029602,0.7617419958114624,0.8293341398239136
23,0.7957738637924194,0.6491354703903198,0.7661968469619751,0.807451069355011
24,0.7978082299232483,0.6358023285865784,0.7706901431083679,0.7920637726783752
25,0.7987870573997498,0.6338773965835571,0.7562118172645569,0.8357187509536743
26,0.8026447296142578,0.6218798756599426,0.761223554611206,0.8255656361579895
27,0.8050629496574402,0.6135596036911011,0.7205730080604553,0.9409084916114807
28,0.8050821423530579,0.6071576476097107,0.7736279964447021,0.7840665578842163
29,0.8087862730026245,0.5950539112091064,0.7704020738601685,0.7971574664115906
